,product,rating,rating_count,price,product_url,image_url
128,Columbia Women's Lake 22 Down Long Hooded Jacket  ,4.4 out of 5 stars,64,$ 98.00,https://amazon.com/Columbia-Lake-Hooded-Jacket-Nocturnal/dp/B07M9L42JX/ref=sr_1_171?keywords=winter+jacket&qid=1661528011&sr=8-171,https://m.media-amazon.com/images/I/61Pb+EPtpAL._AC_UL320_.jpg
129,SkiGear Boys' Slalom Insulated Winter Jacket  ,4.4 out of 5 stars,13,$ 21.84,https://amazon.com/SkiGear-Slalom-Insulated-Winter-Arrowhead/dp/B089CTW9FJ/ref=sr_1_172?keywords=winter+jacket&qid=1661528011&sr=8-172,https://m.media-amazon.com/images/I/91L1wBH0UpL._AC_UL320_.jpg
130,Carhartt Men's Loose Fit Firm Duck Insulated Traditional Coat (Big & Tall)  ,4.6 out of 5 stars,"4,593",$ 129.99,https://amazon.com/Carhartt-Arctic-Quilt-Lined-Traditional/dp/B004OWQTCI/ref=sr_1_173?keywords=winter+jacket&qid=1661528011&sr=8-173,https://m.media-amazon.com/images/I/718vS-IDjcL._AC_UL320_.jpg
131,Columbia Women's Copper Crest Long Jacket  ,4.5 out of 5 stars,779,$ 110.16,https://amazon.com/Columbia-Womens-Copper-Jacket-Medium/dp/B0814C63VP/ref=sr_1_174?keywords=winter+jacket&qid=1661528011&sr=8-174,https://m.media-amazon.com/images/I/61BmN-Ca2IL._AC_UL320_.jpg
132,Wantdo Boy's Waterproof Ski Jacket Fleece Snowboarding Jackets Warm Thick Winter Coat Hooded Raincoats  ,4.7 out of 5 stars,"1,154",$ 69.97,https://amazon.com/Wantdo-Fleece-Waterproof-Raincoats-Outwear/dp/B07D4D3LWD/ref=sr_1_175?keywords=winter+jacket&qid=1661528011&sr=8-175,https://m.media-amazon.com/images/I/817Q0l7+Q2L._AC_UL320_.jpg
133,Columbia Women's Tunnel Falls Interchange Jacket  ,4.5 out of 5 stars,179,$ 149.99,https://amazon.com/Columbia-Womens-Tunnel-Interchange-Florescence/dp/B08MQ8JYT9/ref=sr_1_176?keywords=winter+jacket&qid=1661528011&sr=8-176,https://m.media-amazon.com/images/I/71sjEvRYfVS._AC_UL320_.jpg
134,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,3.8 out of 5 stars,17,$ 49.90,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIzMjk1NTIwOTc1NzM6MTY2MTUyODAxMTpzcF9tdGY6MjAwMDgxNDIzMzI2ODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSantic-Windproof-Reflective-Thermal-Black-Pink%2Fdp%2FB0819BVLM2%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528011%26sr%3D8-177-spons%26psc%3D1,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
135,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIzMjk1NTIwOTc1NzM6MTY2MTUyODAxMTpzcF9tdGY6MjAwMDk0ODY5NjE0NDMxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528011%26sr%3D8-179-spons%26psc%3D1,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
136,Darevie Winter Men’s Cycling Jackets for 5-15℃ Bike Jacket Windproof Breathable Waterproof Men's Cycling Windbreaker  ,3.7 out of 5 stars,7,$ 25.19,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIzMjk1NTIwOTc1NzM6MTY2MTUyODAxMTpzcF9tdGY6MjAwMDY5NTg3NjMxNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDarevie-Breathable-Reflective-Waterproof-Windbreaker%2Fdp%2FB09F27767B%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528011%26sr%3D8-180-spons%26psc%3D1,https://m.media-amazon.com/images/I/51RXGW4XrVL._AC_UL320_.jpg
137,Feidoog Toddler Polar Fleece Jacket Hooded Baby Boys Girls Autumn Winter Long Sleeve Thick Warm Outerwear  ,4.8 out of 5 stars,"4,796",$ 22.99,https://amazon.com/Feidoog-Toddler-Fleece-Hooded-Baby-Outerwear/dp/B07L3Q7JPB/ref=sr_1_181?keywords=winter+jacket&qid=1661528011&sr=8-181,https://m.media-amazon.com/images/I/61ak057l9WL._AC_UL320_.jpg
138,Carhartt Women's Shoreline Jacket (Regular and Plus Sizes)  ,4.7 out of 5 stars,"1,292",$ 129.99,https://amazon.com/Carhartt-Womens-Shoreline-Regular-X-Large/dp/B01JTTZZ8Y/ref=sr_1_182?keywords=winter+jacket&qid=1661528011&sr=8-182,https://m.media-amazon.com/images/I/71TbjJjZtNL._AC_UL320_.jpg
139,Skieer Women's Waterproof Ski Jacket Warm Puffer Jacket Thick Hooded Winter Coat  ,4.5 out of 5 stars,483,$ 72.97,https://amazon.com/Skieer-Womens-Jacket-Hooded-Windbreaker/dp/B08C76RGM6/ref=sr_1_183?keywords=winter+jacket&qid=1661528011&sr=8-183,https://m.media-amazon.com/images/I/814xaVreUKL._AC_UL320_.jpg
140,Jingangjin Men's Mountain Waterproof Ski Jacket Winter Windbreaker Warm Hooded Snowboarding Raincoat Jackets  ,4.7 out of 5 stars,215,$ 45.99,https://amazon.com/Jingangjin-Mountain-Waterproof-Windbreaker-Snowboarding/dp/B09FXRT3JF/ref=sr_1_184?keywords=winter+jacket&qid=1661528011&sr=8-184,https://m.media-amazon.com/images/I/51z27QIRtoL._AC_UL320_.jpg
141,Columbia Women's Ember Springs Down Parka  ,4.7 out of 5 stars,69,$ 237.65,https://amazon.com/Columbia-Womens-Ember-Springs-Parka/dp/B0814C38NN/ref=sr_1_185?keywords=winter+jacket&qid=1661528011&sr=8-185,https://m.media-amazon.com/images/I/61dVzPtDNUS._AC_UL320_.jpg
142,Wantdo Women's Plus Size Waterproof Ski Jacket Winter Windproof Snow Mountain Warm Hooded Coat  ,4.6 out of 5 stars,200,$ 94.97,https://amazon.com/Wantdo-Womens-Jacket-Windbreaker-Mountain/dp/B094FB4VS8/ref=sr_1_186?keywords=winter+jacket&qid=1661528011&sr=8-186,https://m.media-amazon.com/images/I/912n58FwBrL._AC_UL320_.jpg
143,Columbia Men's Whirlibird Iv Interchange Jacket  ,4.6 out of 5 stars,713,$ 230.00,https://amazon.com/Columbia-Whirlibird-Interchange-Waterproof-Breathable/dp/B07STL4GP8/ref=sr_1_187?keywords=winter+jacket&qid=1661528011&sr=8-187,https://m.media-amazon.com/images/I/61Ef+P76OYS._AC_UL320_.jpg
144,"Marmot Women's Ithaca Down Puffer Jacket, Fill Power 700  ",4.6 out of 5 stars,459,$ 95.67,https://amazon.com/Marmot-Ithaca-Womens-Puffer-Jacket/dp/B075L666YN/ref=sr_1_188?keywords=winter+jacket&qid=1661528011&sr=8-188,https://m.media-amazon.com/images/I/71V6fHFsp8L._AC_UL320_.jpg
145,Helly-Hansen 62395 Women's Long Belfast Winter Jacket  ,4.5 out of 5 stars,466,$ 185.00,https://amazon.com/Helly-Hansen-Womens-Belfast-Winter/dp/B07LBM6SSZ/ref=sr_1_189?keywords=winter+jacket&qid=1661528011&sr=8-189,https://m.media-amazon.com/images/I/61BSBmI0gdL._AC_UL320_.jpg
146,CAMEL CROWN Men’s Ski Jacket 3 in 1 Waterproof Winter Jacket Snow Jacket Windproof Hooded with Inner Warm Fleece Coat  ,4.4 out of 5 stars,"2,321",$ 89.99,https://amazon.com/CAMEL-CROWN-Waterproof-Windproof-Black-2/dp/B07RX2CWGS/ref=sr_1_190?keywords=winter+jacket&qid=1661528011&sr=8-190,https://m.media-amazon.com/images/I/51TTNnsloBL._AC_UL320_.jpg
147,Columbia Men's Fivemile Butte Hooded Jacket  ,4.7 out of 5 stars,510,$ 97.29,https://amazon.com/Columbia-Fivemile-Butte-Hooded-Jacket/dp/B07WXMNYLP/ref=sr_1_191?keywords=winter+jacket&qid=1661528011&sr=8-191,https://m.media-amazon.com/images/I/61Rz5A-9SIS._AC_UL320_.jpg
148,"Girl's Waterproof Ski Jacket,Kids Outdoor Snowboarding windproof Jacket,Fleece Lined Hooded,Warm Winter Snow Coat  ",4.6 out of 5 stars,457,$ 34.27,https://amazon.com/Waterproof-Jacket-Outdoor-Windproof-Fleece/dp/B07HNK7K89/ref=sr_1_192?keywords=winter+jacket&qid=1661528011&sr=8-192,https://m.media-amazon.com/images/I/616DAXUf51L._AC_UL320_.jpg
149,Carhartt Men's Full Swing Relaxed Fit Ripstop Insulated Jacket  ,4.8 out of 5 stars,873,$ 159.99,https://amazon.com/Carhartt-Swing-Steel-Jacket-Black/dp/B07DVX1QRH/ref=sr_1_193?keywords=winter+jacket&qid=1661528011&sr=8-193,https://m.media-amazon.com/images/I/81TdJ+iiUPL._AC_UL320_.jpg
150,LONDON FOG Baby Boys' Active Puffer Jacket Winter Coat  ,5.0 out of 5 stars,12,$ 37.64,https://amazon.com/LONDON-FOG-Active-Puffer-Jacket/dp/B095XPS366/ref=sr_1_194?keywords=winter+jacket&qid=1661528011&sr=8-194,https://m.media-amazon.com/images/I/81IRn5VlOSL._AC_UL320_.jpg
151,Columbia Women's White Out Mid Omni Heat Long Hooded Light Jacket Coat Puffer Plus/Regular  ,4.7 out of 5 stars,633,$ 127.74,https://amazon.com/Columbia-Womens-Hooded-Jacket-Regular/dp/B07WZ4R6MG/ref=sr_1_195?keywords=winter+jacket&qid=1661528011&sr=8-195,https://m.media-amazon.com/images/I/71qEEY7KtSL._AC_UL320_.jpg
152,"Boy's Waterproof Ski Jacket,Kids Outdoor Snowboarding Windproof Jacket,Fleece Lined Hooded,Warm Winter Snow Coat  ",4.5 out of 5 stars,364,$ 48.96,https://amazon.com/YINGJIELIDE-Waterproof-Jacket-Outdoor-Windproof/dp/B07HRZMJC3/ref=sr_1_197?keywords=winter+jacket&qid=1661528011&sr=8-197,https://m.media-amazon.com/images/I/71q9DiC29WL._AC_UL320_.jpg
153,Helly-Hansen Women's Crew Midlayer Jacket  ,4.6 out of 5 stars,965,$ 175.00,https://amazon.com/Helly-Hansen-Womens-Hooded-Midlayer/dp/B01M2WR26F/ref=sr_1_198?keywords=winter+jacket&qid=1661528011&sr=8-198,https://m.media-amazon.com/images/I/71LMTPTFOOL._AC_UL320_.jpg
154,Columbia Women's Day Trippin' Ii Jacket  ,3.8 out of 5 stars,4,$ 63.20,https://amazon.com/Columbia-Womens-Trippin-Jacket-Large/dp/B096GSZ5WQ/ref=sr_1_199?keywords=winter+jacket&qid=1661528011&sr=8-199,https://m.media-amazon.com/images/I/61KvgjMa-JL._AC_UL320_.jpg
155,Marmot Women's Featherless Hoody  ,4.7 out of 5 stars,195,$ 135.99,https://amazon.com/Marmot-Womens-Featherless-Hoody-Victory/dp/B082VH66MW/ref=sr_1_200?keywords=winter+jacket&qid=1661528011&sr=8-200,https://m.media-amazon.com/images/I/71Guaa1HFfL._AC_UL320_.jpg
156,ZeroXposur boys Boys Antarctica Puffer  ,4.8 out of 5 stars,27,$ 31.49,https://amazon.com/ZeroXposur-Puffer-Jacket-Fleece-Elastic/dp/B096CJ4GRY/ref=sr_1_201?keywords=winter+jacket&qid=1661528011&sr=8-201,https://m.media-amazon.com/images/I/71rwBNzITiL._AC_UL320_.jpg
157,Condor Summit Zero Men's Lightweight Soft Shell Jacket  ,4.6 out of 5 stars,122,$ 90.95,https://amazon.com/Condor-SUMMIT-Lightweight-Shell-Jacket/dp/B007WY01ZQ/ref=sr_1_202?keywords=winter+jacket&qid=1661528011&sr=8-202,https://m.media-amazon.com/images/I/61I1dugJpcL._AC_UL320_.jpg
158,Wantdo Women's Mountain Waterproof Ski Jacket Windproof Rain Jacket Winter Warm Hooded Coat  ,4.6 out of 5 stars,"14,500",$ 67.98,https://amazon.com/Wantdo-Womens-Mountain-Windproof-Waterproof/dp/B0919S4GS8/ref=sr_1_203?keywords=winter+jacket&qid=1661528011&sr=8-203,https://m.media-amazon.com/images/I/81h4plVeKiL._AC_UL320_.jpg
159,Carhartt Men's High Visibility Waterproof Class 3 Insulated Sherwood Jacket  ,4.8 out of 5 stars,"1,776",$ 169.99,https://amazon.com/Carhartt-Waterproof-Insulated-Sherwood-X-Large/dp/B00DQO0G9C/ref=sr_1_204?keywords=winter+jacket&qid=1661528011&sr=8-204,https://m.media-amazon.com/images/I/712hzvl7gDL._AC_UL320_.jpg
160,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfYXRmX25leHQ6MjAwMDkwMjQ3MjAwMTUxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-193-spons%26psc%3D1,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
161,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfYXRmX25leHQ6MjAwMDQ1NDI4NzU0MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-194-spons%26psc%3D1,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
162,JACKETOWN Men's Zip Up Hoodie Heavyweight Fleece Lined Jacket Wool Warm Thick Winter Coat Sweatshirt  ,5.0 out of 5 stars,1,$ 42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfYXRmX25leHQ6MjAwMDc4NTE4ODE4Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FJACKETOWN-jackets-Heavyweight-Sweatshirts-652-Grey%2Fdp%2FB09Z7X5GDS%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-195-spons%26psc%3D1,https://m.media-amazon.com/images/I/81Z8GeA4LfL._AC_UL320_.jpg
163,Toddler Boys Girls Fleece Hoodie Cute Bear Ear Warm Snowsuit Fall Winter Zip Up Jacket Kids Coat Outwear  ,4.5 out of 5 stars,88,$ 20.99,https://amazon.com/Toddler-Fleece-Hoodie-Snowsuit-Outwear/dp/B09CMFS95D/ref=sr_1_197?keywords=winter+jacket&qid=1661528014&sr=8-197,https://m.media-amazon.com/images/I/617XXwdSyKL._AC_UL320_.jpg
164,Carhartt Men's Loose Fit Firm Duck Insulated Traditional Coat (Big & Tall)  ,4.6 out of 5 stars,"4,593",$ 129.99,https://amazon.com/Carhartt-Arctic-Quilt-Lined-Traditional/dp/B004OWQTCI/ref=sr_1_198?keywords=winter+jacket&qid=1661528014&sr=8-198,https://m.media-amazon.com/images/I/718vS-IDjcL._AC_UL320_.jpg
165,Boys Winter Clothes Jacket Baby Boy Clothes Hooded Sweatshirt Long-Sleeved Jacket Boy Clothes Suit Jacket  ,4.7 out of 5 stars,21,$ 20.99,https://amazon.com/Toddler-Winter-Jacket-Clothes-Dinosaur/dp/B095WSWL17/ref=sr_1_199?keywords=winter+jacket&qid=1661528014&sr=8-199,https://m.media-amazon.com/images/I/61RyawKcLnS._AC_UL320_.jpg
166,Nike Sportswear Tech Fleece Men's Full-Zip Hoodie  ,4.7 out of 5 stars,298,$ 139.02,https://amazon.com/Nike-Sportswear-Fleece-Full-Zip-X-Large/dp/B08DNKT9CY/ref=sr_1_200?keywords=winter+jacket&qid=1661528014&sr=8-200,https://m.media-amazon.com/images/I/71JCuJTNPAL._AC_UL320_.jpg
167,Toddler Little Girl Zip Up Hoodie Unicorn Dinosaur Jacket Hooded Sweatshirt Fall Winter Kid Long Sleeve Shirt Pullover Top  ,5.0 out of 5 stars,12,$ 15.99,https://amazon.com/Toddler-Hoodies-Unicorn-Sweatshirt-Clothes/dp/B0B745JC4P/ref=sr_1_201?keywords=winter+jacket&qid=1661528014&sr=8-201,https://m.media-amazon.com/images/I/612Z7+pRn5L._AC_UL320_.jpg
168,"FROGG TOGGS Men's Ii Guide Waterproof Rain Jacket, Compatible W Co-Pilot Puff Jacket & Vest Liners  ",4.7 out of 5 stars,821,$ 147.02,https://amazon.com/FROGG-TOGGS-Waterproof-Breathable-Jacket/dp/B01N52J3JN/ref=sr_1_202?keywords=winter+jacket&qid=1661528014&sr=8-202,https://m.media-amazon.com/images/I/71OJmnS5BxL._AC_UL320_.jpg
169,Columbia Kids' Benton Springs Ii Printed Fleece Jacket  ,4.9 out of 5 stars,"1,228",$ 27.99,https://amazon.com/Columbia-Toddler-Springs-Printed-Fuchsia/dp/B096SYTVSD/ref=sr_1_203?keywords=winter+jacket&qid=1661528014&sr=8-203,https://m.media-amazon.com/images/I/71PuCbznr1L._AC_UL320_.jpg
170,MAGCOMSEN Men's Hooded Waterproof Jacket Lightweight Rain Jacket Running Jacket Sportswear  ,4.3 out of 5 stars,765,$ 43.98,https://amazon.com/MAGCOMSEN-Snowboarding-Windbreaker-Outdoor-Apparel/dp/B074QSK2CM/ref=sr_1_204?keywords=winter+jacket&qid=1661528014&sr=8-204,https://m.media-amazon.com/images/I/51-0fpYtpqL._AC_UL320_.jpg
171,CAMEL CROWN Women's Ski Jacket Waterproof 3 in 1 Winter Jacket Windproof Warm Fleece Hooded Snowboard Mountain Snow Coat  ,4.3 out of 5 stars,"2,720",$ 83.99,https://amazon.com/CAMEL-CROWN-Waterproof-Mountain-Windproof/dp/B07QR64DTX/ref=sr_1_206?keywords=winter+jacket&qid=1661528014&sr=8-206,https://m.media-amazon.com/images/I/51vBs-HnK8L._AC_UL320_.jpg
172,Columbia Girls' and Toddlers' Powder Lite Hooded Jacket  ,4.8 out of 5 stars,167,$ 50.22,https://amazon.com/Columbia-Powder-Hooded-Winter-Repellant/dp/B0814BTCS8/ref=sr_1_207?keywords=winter+jacket&qid=1661528014&sr=8-207,https://m.media-amazon.com/images/I/61itnycuALS._AC_UL320_.jpg
173,GEMYSE Boy's Waterproof Ski Snow Jacket Fleece Windproof Winter Jacket with Hood  ,4.7 out of 5 stars,"1,215",$ 72.98,https://amazon.com/GEMYSE-Waterproof-Jacket-Fleece-Windproof/dp/B07SR32S9P/ref=sr_1_208?keywords=winter+jacket&qid=1661528014&sr=8-208,https://m.media-amazon.com/images/I/612+2mkkrnL._AC_UL320_.jpg
174,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,268",$ 46.74,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfbXRmOjIwMDEwMTA4MTA1MzI4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB08FX3BQ6P%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26smid%3DA2O6VI746FE05N%26sr%3D8-209-spons%26psc%3D1,https://m.media-amazon.com/images/I/615rv7aoA+L._AC_UL320_.jpg
175,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,3.8 out of 5 stars,17,$ 49.90,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfbXRmOjIwMDA4MTQyMzMyNjg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSantic-Windproof-Reflective-Thermal-Black-Pink%2Fdp%2FB0819BVLM2%2Fref%3Dsr_1_211_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-211-spons%26psc%3D1,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
176,Carhartt Women's Crawford Bomber Jacket  ,4.7 out of 5 stars,"1,376",$ 69.99,https://amazon.com/Carhartt-Womens-Crawford-Bomber-Jacket/dp/B07JN6PS2F/ref=sr_1_213?keywords=winter+jacket&qid=1661528014&sr=8-213,https://m.media-amazon.com/images/I/61hD-bFyy0L._AC_UL320_.jpg
177,CAMEL CROWN Womens Waterproof Ski Jacket 3-in-1 Windbreaker Winter Coat Fleece Inner for Rain Snow Outdoor Hiking  ,4.4 out of 5 stars,"2,214",$ 89.99,https://amazon.com/CAMEL-CROWN-Waterproof-Windbreaker-Outdoor/dp/B08BY751WC/ref=sr_1_214?keywords=winter+jacket&qid=1661528014&sr=8-214,https://m.media-amazon.com/images/I/511IOYXyFFL._AC_UL320_.jpg
178,Columbia Men's Powder Lite Jacket  ,4.7 out of 5 stars,"2,604",$ 114.97,https://amazon.com/Columbia-Powder-Jacket-Black-Large/dp/B07JW4SYKT/ref=sr_1_215?keywords=winter+jacket&qid=1661528014&sr=8-215,https://m.media-amazon.com/images/I/61vntKbi-DS._AC_UL320_.jpg
179,BALEAF Men's Lightweight Warm Puffer Jacket Winter Down Jacket Thermal Hybrid Hiking Coat Water Resistant Packable  ,4.3 out of 5 stars,"1,187",$ 49.99,https://amazon.com/BALEAF-Lightweight-Thermal-Resistant-Packable/dp/B08F9BTWR4/ref=sr_1_216?keywords=winter+jacket&qid=1661528014&sr=8-216,https://m.media-amazon.com/images/I/61Yb8-Gsh4L._AC_UL320_.jpg
180,Amazon Essentials Boys and Toddlers' Light-Weight Water-Resistant Packable Puffer Jacket  ,4.6 out of 5 stars,"2,703",$ 37.60,https://amazon.com/Amazon-Essentials-Lightweight-Water-Resistant-Packable/dp/B0738JTXF1/ref=sr_1_217?keywords=winter+jacket&qid=1661528014&sr=8-217,https://m.media-amazon.com/images/I/715I2PQL+HL._MCnd_AC_UL320_.jpg
181,Baby Girls Winter Autumn Warm Butterfly Little Kids Toddler Jacket Coat  ,4.5 out of 5 stars,"2,847",$ 28.90,https://amazon.com/Winter-Autumn-Cotton-Butterfly-Jacket/dp/B075687HS3/ref=sr_1_218?keywords=winter+jacket&qid=1661528014&sr=8-218,https://m.media-amazon.com/images/I/61bhPVJa7UL._AC_UL320_.jpg
182,Columbia Men's Voodoo Falls 590 TurboDown Jacket  ,4.6 out of 5 stars,938,$ 112.49,https://amazon.com/Columbia-Voodoo-Falls-TurboDown-Jacket/dp/B01884XTNE/ref=sr_1_219?keywords=winter+jacket&qid=1661528014&sr=8-219,https://m.media-amazon.com/images/I/61XOQs9klVS._AC_UL320_.jpg
183,DLGJPA Men's Mountain Waterproof Ski Jacket Hooded Windbreakers Windproof Raincoat Winter Warm Snow Coat  ,4.6 out of 5 stars,"3,163",$ 42.49,https://amazon.com/DLGJPA-Mountain-Waterproof-Windbreakers-Windproof/dp/B08G1FH3WQ/ref=sr_1_220?keywords=winter+jacket&qid=1661528014&sr=8-220,https://m.media-amazon.com/images/I/71oOXgSRyOS._AC_UL320_.jpg
184,Carhartt Baby Boys' Active Quilted Flannel Lined Jacket  ,4.8 out of 5 stars,"7,399",$ 72.99,https://amazon.com/Carhartt-Little-Active-Jacket-XX-Small-4/dp/B0086F0JHU/ref=sr_1_221?keywords=winter+jacket&qid=1661528014&sr=8-221,https://m.media-amazon.com/images/I/91UUl2UYYbL._AC_UL320_.jpg
185,"Baby Boys Girls Winter Down Coat Toddler Kids Bear Hoods Thicken Warm Padded Jacket Lightweight Outerwear, 3M-3Y  ",2.7 out of 5 stars,9,$ 15.99,https://amazon.com/Winter-Toddler-Thicken-Lightweight-Outerwear/dp/B09KRHFZHB/ref=sr_1_222?keywords=winter+jacket&qid=1661528014&sr=8-222,https://m.media-amazon.com/images/I/61tBrKkFEiL._AC_UL320_.jpg
186,BALEAF Women's Fleece Running Jacket Water Resistant Full Zip Thermal Cycling Golf Jackets Winter Cold Weather Gear  ,4.6 out of 5 stars,421,$ 39.99,https://amazon.com/BALEAF-Running-Resistant-Thermal-Cycling/dp/B098W6WMJT/ref=sr_1_223?keywords=winter+jacket&qid=1661528014&sr=8-223,https://m.media-amazon.com/images/I/61IwNqWyqEL._AC_UL320_.jpg
187,"Outwear Boys Winter Coats, Kids Warm Cotton Jacket with Hooded Outerwear for Boys 1-8 T  ",4.5 out of 5 stars,97,$ 38.95,https://amazon.com/winter-Toddler-Cotton-Hooded-Outerwear/dp/B08NJ9GFFZ/ref=sr_1_224?keywords=winter+jacket&qid=1661528014&sr=8-224,https://m.media-amazon.com/images/I/61ARdPxvVpL._AC_UL320_.jpg
188,Neufigr Men's Warm Parka Jacket Winter Thicken Puffer Coat with Detachable Hood  ,3.8 out of 5 stars,12,$ 52.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfbXRmOjIwMDA5NDY2MzY5MzM1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FNeufigr-Jacket-Winter-Thicken-Detachable%2Fdp%2FB09DCRPH1V%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-226-spons%26psc%3D1,https://m.media-amazon.com/images/I/71MGLWjc18L._AC_UL320_.jpg
189,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfbXRmOjIwMDA5NDg2OTYxNDQzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_227_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-227-spons%26psc%3D1,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
190,JiangWu Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.7 out of 5 stars,"1,033",$ 43.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NDM4ODc0NDQ0NDI3NTY1OjE2NjE1MjgwMTQ6c3BfbXRmOjIwMDA4NjIxMTI2MTcxMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528014%26sr%3D8-228-spons%26psc%3D1,https://m.media-amazon.com/images/I/71Uka7jFopL._AC_UL320_.jpg
